sent nr	newsent nr	token nr	token	true	pred
243	244	8	.	O	O
244	245	0	There	O	O
244	245	1	was	O	O
244	245	2	rain	O	O
244	245	3	about	O	O
244	245	4	that	O	O
244	245	5	time	O	O
244	245	6	,	O	O
244	245	7	and	O	O
244	245	8	his	O	O
244	245	9	death	O	O
244	245	10	had	O	O
244	245	11	certainly	O	O
244	245	12	been	O	O
244	245	13	before	O	O
244	245	14	the	O	O
244	245	15	rain	O	O
244	245	16	.	O	O
244	245	17	''	O	O
245	246	0	``	O	O
245	246	1	But	O	O
245	246	2	that	O	O
245	246	3	is	O	O
245	246	4	perfectly	O	O
245	246	5	impossible	B-NEG	B-NEG
245	246	6	,	O	O
245	246	7	Mr.	O	O
245	246	8	Baynes	O	O
245	246	9	,	O	O
245	246	10	''	O	O
245	246	11	cried	O	O
245	246	12	our	O	O
245	246	13	client	O	O
245	246	14	.	O	O
246	247	0	``	O	O
246	247	1	His	O	O
246	247	2	voice	O	O
246	247	3	is	O	O
246	247	4	unmistakable	B-NEG	B-NEG
246	247	5	.	O	O
247	248	0	I	O	O
247	248	1	could	O	O
247	248	2	swear	O	O
247	248	3	to	O	O
247	248	4	it	O	O
247	248	5	that	O	O
247	248	6	it	O	O
247	248	7	was	O	O
247	248	8	he	O	O
247	248	9	who	O	O
247	248	10	addressed	O	O
247	248	11	me	O	O
247	248	12	in	O	O
247	248	13	my	O	O
247	248	14	bedroom	O	O
247	248	15	at	O	O
247	248	16	that	O	O
247	248	17	very	O	O
247	248	18	hour	O	O
247	248	19	.	O	O
247	248	20	''	O	O
248	249	0	``	O	O
248	249	1	Remarkable	O	O
248	249	2	,	O	O
248	249	3	but	O	O
248	249	4	by	B-NEG	O
248	249	5	no	I-NEG	I-NEG
248	249	6	means	I-NEG	O
248	249	7	impossible	B-NEG	B-NEG
248	249	8	,	O	O
248	249	9	''	O	O
248	249	10	said	O	O
248	249	11	Holmes	O	O
248	249	12	,	O	O
248	249	13	smiling	O	O
248	249	14	.	O	O
249	250	0	``	O	O
249	250	1	You	O	O
249	250	2	have	O	O
249	250	3	a	O	O
249	250	4	clue	O	O
249	250	5	?	O	O
249	250	6	''	O	O
249	250	7	asked	O	O
249	250	8	Gregson	O	O
249	250	9	.	O	O
250	251	0	``	O	O
250	251	1	On	O	O
250	251	2	the	O	O
250	251	3	face	O	O
250	251	4	of	O	O
250	251	5	it	O	O
250	251	6	the	O	O
250	251	7	case	O	O
250	251	8	is	O	O
250	251	9	not	B-NEG	B-NEG
250	251	10	a	O	O
250	251	11	very	O	O
250	251	12	complex	O	O
250	251	13	one	O	O
250	251	14	,	O	O
250	251	15	though	O	O
250	251	16	it	O	O
250	251	17	certainly	O	O
250	251	18	presents	O	O
250	251	19	some	O	O
250	251	20	novel	O	O
250	251	21	and	O	O
250	251	22	interesting	O	O
250	251	23	features	O	O
250	251	24	.	O	O
251	252	0	A	O	O
251	252	1	further	O	O
251	252	2	knowledge	O	O
251	252	3	of	O	O
251	252	4	facts	O	O
251	252	5	is	O	O
251	252	6	necessary	O	O
251	252	7	before	O	O
251	252	8	I	O	O
251	252	9	would	O	O
251	252	10	venture	O	O
251	252	11	to	O	O
251	252	12	give	O	O
251	252	13	a	O	O
251	252	14	final	O	O
251	252	15	and	O	O
251	252	16	definite	O	O
251	252	17	opinion	O	O
251	252	18	.	O	O
252	253	0	By	O	O
252	253	1	the	O	O
252	253	2	way	O	O
252	253	3	,	O	O
252	253	4	Mr.	O	O
252	253	5	Baynes	O	O
252	253	6	,	O	O
252	253	7	did	O	O
252	253	8	you	O	O
252	253	9	find	O	O
252	253	10	anything	O	O
252	253	11	remarkable	O	O
252	253	12	besides	O	O
252	253	13	this	O	O
252	253	14	note	O	O
252	253	15	in	O	O
252	253	16	your	O	O
252	253	17	examination	O	O
252	253	18	of	O	O
252	253	19	the	O	O
252	253	20	house	O	O
252	253	21	?	O	O
252	253	22	''	O	O
253	254	0	The	O	O
253	254	1	detective	O	O
253	254	2	looked	O	O
253	254	3	at	O	O
253	254	4	my	O	O
253	254	5	friend	O	O
253	254	6	in	O	O
253	254	7	a	O	O
253	254	8	singular	O	O
253	254	9	way	O	O
253	254	10	.	O	O
254	255	0	``	O	O
254	255	1	There	O	O
254	255	2	were	O	O
254	255	3	,	O	O
254	255	4	''	O	O
254	255	5	said	O	O
254	255	6	he	O	O
254	255	7	,	O	O
254	255	8	``	O	O
254	255	9	one	O	O
254	255	10	or	O	O
254	255	11	two	O	O
254	255	12	very	O	O
254	255	13	remarkable	O	O
254	255	14	things	O	O
254	255	15	.	O	O
255	256	0	Perhaps	O	O
255	256	1	when	O	O
255	256	2	I	O	O
255	256	3	have	O	O
255	256	4	finished	O	O
255	256	5	at	O	O
255	256	6	the	O	O
255	256	7	police-station	O	O
255	256	8	you	O	O
255	256	9	would	O	O
255	256	10	care	O	O
255	256	11	to	O	O
255	256	12	come	O	O
255	256	13	out	O	O
255	256	14	and	O	O
255	256	15	give	O	O
255	256	16	me	O	O
255	256	17	your	O	O
255	256	18	opinion	O	O
255	256	19	of	O	O
255	256	20	them	O	O
255	256	21	.	O	O
255	256	22	''	O	O
256	257	0	``	O	O
256	257	1	I	O	O
256	257	2	am	O	O
256	257	3	entirely	O	O
256	257	4	at	O	O
256	257	5	your	O	O
256	257	6	service	O	O
256	257	7	,	O	O
256	257	8	''	O	O
256	257	9	said	O	O
256	257	10	Sherlock	O	O
256	257	11	Holmes	O	O
256	257	12	,	O	O
256	257	13	ringing	O	O
256	257	14	the	O	O
256	257	15	bell	O	O
256	257	16	.	O	O
257	258	0	``	O	O
257	258	1	You	O	O
257	258	2	will	O	O
257	258	3	show	O	O
257	258	4	these	O	O
257	258	5	gentlemen	O	O
257	258	6	out	O	O
257	258	7	,	O	O
257	258	8	Mrs.	O	O
257	258	9	Hudson	O	O
257	258	10	,	O	O
257	258	11	and	O	O
257	258	12	kindly	O	O
257	258	13	send	O	O
257	258	14	the	O	O
257	258	15	boy	O	O
257	258	16	with	O	O
257	258	17	this	O	O
257	258	18	telegram	O	O
257	258	19	.	O	O
258	259	0	He	O	O
258	259	1	is	O	O
258	259	2	to	O	O
258	259	3	pay	O	O
258	259	4	a	O	O
258	259	5	five-shilling	O	O
258	259	6	reply	O	O
258	259	7	.	O	O
258	259	8	''	O	O
259	260	0	We	O	O
259	260	1	sat	O	O
259	260	2	for	O	O
259	260	3	some	O	O
259	260	4	time	O	O
259	260	5	in	O	O
259	260	6	silence	O	O
259	260	7	after	O	O
259	260	8	our	O	O
259	260	9	visitors	O	O
259	260	10	had	O	O
259	260	11	left	O	O
259	260	12	.	O	O
260	261	0	Holmes	O	O
260	261	1	smoked	O	O
260	261	2	hard	O	O
260	261	3	,	O	O
260	261	4	with	O	O
260	261	5	his	O	O
260	261	6	browns	O	O
260	261	7	drawn	O	O
260	261	8	down	O	O
260	261	9	over	O	O
260	261	10	his	O	O
260	261	11	keen	O	O
260	261	12	eyes	O	O
260	261	13	,	O	O
260	261	14	and	O	O
260	261	15	his	O	O
260	261	16	head	O	O
260	261	17	thrust	O	O
260	261	18	forward	O	O
260	261	19	in	O	O
260	261	20	the	O	O
260	261	21	eager	O	O
260	261	22	way	O	O
260	261	23	characteristic	O	O
260	261	24	of	O	O
260	261	25	the	O	O
260	261	26	man	O	O
260	261	27	.	O	O
261	262	0	``	O	O
261	262	1	Well	O	O
261	262	2	,	O	O
261	262	3	Watson	O	O
261	262	4	,	O	O
261	262	5	''	O	O
261	262	6	he	O	O
261	262	7	asked	O	O
261	262	8	,	O	O
261	262	9	turning	O	O
261	262	10	suddenly	O	O
261	262	11	upon	O	O
261	262	12	me	O	O
261	262	13	,	O	O
261	262	14	``	O	O
261	262	15	what	O	O
261	262	16	do	O	O
261	262	17	you	O	O
261	262	18	make	O	O
261	262	19	of	O	O
261	262	20	it	O	O
261	262	21	?	O	O
261	262	22	''	O	O
262	263	0	``	O	O
262	263	1	I	O	O
262	263	2	can	O	O
262	263	3	make	O	O
262	263	4	nothing	B-NEG	B-NEG
262	263	5	of	O	O
262	263	6	this	O	O
262	263	7	mystification	O	O
262	263	8	of	O	O
262	263	9	Scott	O	O
262	263	10	Eccles	O	O
262	263	11	.	O	O
262	263	12	''	O	O
263	264	0	``	O	O
263	264	1	But	O	O
263	264	2	the	O	O
263	264	3	crime	O	O
263	264	4	?	O	O
263	264	5	''	O	O
264	265	0	``	O	O
264	265	1	Well	O	O
264	265	2	,	O	O
264	265	3	taken	O	O
264	265	4	with	O	O
264	265	5	the	O	O
264	265	6	disappearance	O	O
264	265	7	of	O	O
264	265	8	the	O	O
264	265	9	man	O	O
264	265	10	's	O	O
264	265	11	companions	O	O
264	265	12	,	O	O
264	265	13	I	O	O
264	265	14	should	O	O
264	265	15	say	O	O
264	265	16	that	O	O
264	265	17	they	O	O
264	265	18	were	O	O
264	265	19	in	O	O
264	265	20	some	O	O
264	265	21	way	O	O
264	265	22	concerned	O	O
264	265	23	in	O	O
264	265	24	the	O	O
264	265	25	murder	O	O
264	265	26	and	O	O
264	265	27	had	O	O
264	265	28	fled	O	O
264	265	29	from	O	O
264	265	30	justice	O	O
264	265	31	.	O	O
264	265	32	''	O	O
265	266	0	``	O	O
265	266	1	That	O	O
265	266	2	is	O	O
265	266	3	certainly	O	O
265	266	4	a	O	O
265	266	5	possible	O	O
265	266	6	point	O	O
265	266	7	of	O	O
265	266	8	view	O	O
265	266	9	.	O	O
266	267	0	On	O	O
266	267	1	the	O	O
266	267	2	face	O	O
266	267	3	of	O	O
266	267	4	it	O	O
266	267	5	you	O	O
266	267	6	must	O	O
266	267	7	admit	O	O
266	267	8	,	O	O
266	267	9	however	O	O
266	267	10	,	O	O
266	267	11	that	O	O
266	267	12	it	O	O
266	267	13	is	O	O
266	267	14	very	O	O
266	267	15	strange	O	O
266	267	16	that	O	O
266	267	17	his	O	O
266	267	18	two	O	O
266	267	19	servants	O	O
266	267	20	should	O	O
266	267	21	have	O	O
266	267	22	been	O	O
266	267	23	in	O	O
266	267	24	a	O	O
266	267	25	conspiracy	O	O
266	267	26	against	O	O
266	267	27	him	O	O
266	267	28	and	O	O
266	267	29	should	O	O
266	267	30	have	O	O
266	267	31	attacked	O	O
266	267	32	him	O	O
266	267	33	on	O	O
266	267	34	the	O	O
266	267	35	one	O	O
266	267	36	night	O	O
266	267	37	when	O	O
266	267	38	he	O	O
266	267	39	had	O	O
266	267	40	a	O	O
266	267	41	guest	O	O
266	267	42	.	O	O
267	268	0	They	O	O
267	268	1	had	O	O
267	268	2	him	O	O
267	268	3	alone	O	O
267	268	4	at	O	O
267	268	5	their	O	O
267	268	6	mercy	O	O
267	268	7	every	O	O
267	268	8	other	O	O
267	268	9	night	O	O
267	268	10	in	O	O
267	268	11	the	O	O
267	268	12	week	O	O
267	268	13	.	O	O
267	268	14	''	O	O
268	269	0	``	O	O
268	269	1	Then	O	O
268	269	2	why	O	O
268	269	3	did	O	O
268	269	4	they	O	O
268	269	5	fly	O	O
268	269	6	?	O	O
268	269	7	''	O	O
269	270	0	``	O	O
269	270	1	Quite	O	O
269	270	2	so	O	O
269	270	3	.	O	O
270	271	0	Why	O	O
270	271	1	did	O	O
270	271	2	they	O	O
270	271	3	fly	O	O
270	271	4	?	O	O
271	272	0	There	O	O
271	272	1	is	O	O
271	272	2	a	O	O
271	272	3	big	O	O
271	272	4	fact	O	O
271	272	5	.	O	O
272	273	0	Another	O	O
272	273	1	big	O	O
272	273	2	fact	O	O
272	273	3	is	O	O
272	273	4	the	O	O
272	273	5	remarkable	O	O
272	273	6	experience	O	O
272	273	7	of	O	O
272	273	8	our	O	O
272	273	9	client	O	O
272	273	10	,	O	O
272	273	11	Scott	O	O
272	273	12	Eccles	O	O
272	273	13	.	O	O
273	274	0	Now	O	O
273	274	1	,	O	O
273	274	2	my	O	O
273	274	3	dear	O	O
273	274	4	Watson	O	O
273	274	5	,	O	O
273	274	6	is	O	O
273	274	7	it	O	O
273	274	8	beyond	O	O
273	274	9	the	O	O
273	274	10	limits	O	O
273	274	11	of	O	O
273	274	12	human	O	O
273	274	13	ingenuity	O	O
273	274	14	to	O	O
273	274	15	furnish	O	O
273	274	16	an	O	O
273	274	17	explanation	O	O
273	274	18	which	O	O
273	274	19	would	O	O
273	274	20	cover	O	O
273	274	21	both	O	O
273	274	22	of	O	O
273	274	23	these	O	O
273	274	24	big	O	O
273	274	25	facts	O	O
273	274	26	?	O	O
274	275	0	If	O	O
274	275	1	it	O	O
274	275	2	were	O	O
274	275	3	one	O	O
274	275	4	which	O	O
274	275	5	would	O	O
274	275	6	also	O	O
274	275	7	admit	O	O
274	275	8	of	O	O
274	275	9	the	O	O
274	275	10	mysterious	O	O
274	275	11	note	O	O
274	275	12	with	O	O
274	275	13	its	O	O
274	275	14	very	O	O
274	275	15	curious	O	O
274	275	16	phraseology	O	O
274	275	17	,	O	O
274	275	18	why	O	O
274	275	19	,	O	O
274	275	20	then	O	O
274	275	21	it	O	O
274	275	22	would	O	O
274	275	23	be	O	O
274	275	24	worth	O	O
274	275	25	accepting	O	O
274	275	26	as	O	O
274	275	27	a	O	O
274	275	28	temporary	O	O
274	275	29	hypothesis	O	O
274	275	30	.	O	O
275	276	0	If	O	O
275	276	1	the	O	O
275	276	2	fresh	O	O
275	276	3	facts	O	O
275	276	4	which	O	O
275	276	5	come	O	O
275	276	6	to	O	O
275	276	7	our	O	O
275	276	8	knowledge	O	O
275	276	9	all	O	O
275	276	10	fit	O	O
275	276	11	themselves	O	O
275	276	12	into	O	O
275	276	13	the	O	O
275	276	14	scheme	O	O
275	276	15	,	O	O
275	276	16	then	O	O
275	276	17	our	O	O
275	276	18	hypothesis	O	O
275	276	19	may	O	O
275	276	20	gradually	O	O
275	276	21	become	O	O
275	276	22	a	O	O
275	276	23	solution	O	O
275	276	24	.	O	O
275	276	25	''	O	O
276	277	0	``	O	O
276	277	1	But	O	O
276	277	2	what	O	O
276	277	3	is	O	O
276	277	4	our	O	O
276	277	5	hypothesis	O	O
276	277	6	?	O	O
276	277	7	''	O	O
277	278	0	Holmes	O	O
277	278	1	leaned	O	O
277	278	2	back	O	O
277	278	3	in	O	O
277	278	4	his	O	O
277	278	5	chair	O	O
277	278	6	with	O	O
277	278	7	half-closed	O	O
277	278	8	eyes	O	O
277	278	9	.	O	O
278	279	0	``	O	O
278	279	1	You	O	O
278	279	2	must	O	O
278	279	3	admit	O	O
278	279	4	,	O	O
278	279	5	my	O	O
278	279	6	dear	O	O
278	279	7	Watson	O	O
278	279	8	,	O	O
278	279	9	that	O	O
278	279	10	the	O	O
278	279	11	idea	O	O
278	279	12	of	O	O
278	279	13	a	O	O
278	279	14	joke	O	O
278	279	15	is	O	O
278	279	16	impossible	B-NEG	B-NEG
278	279	17	.	O	O
279	280	0	There	O	O
279	280	1	were	O	O
279	280	2	grave	O	O
279	280	3	events	O	O
279	280	4	afoot	O	O
279	280	5	,	O	O
279	280	6	as	O	O
279	280	7	the	O	O
279	280	8	sequel	O	O
279	280	9	showed	O	O
279	280	10	,	O	O
279	280	11	and	O	O
279	280	12	the	O	O
279	280	13	coaxing	O	O
279	280	14	of	O	O
279	280	15	Scott	O	O
279	280	16	Eccles	O	O
279	280	17	to	O	O
279	280	18	Wisteria	O	O
279	280	19	Lodge	O	O
279	280	20	had	O	O
279	280	21	some	O	O
279	280	22	connection	O	O
279	280	23	with	O	O
279	280	24	them	O	O
279	280	25	.	O	O
279	280	26	''	O	O
280	281	0	``	O	O
280	281	1	But	O	O
280	281	2	what	O	O
280	281	3	possible	O	O
280	281	4	connection	O	O
280	281	5	?	O	O
280	281	6	''	O	O
281	282	0	``	O	O
281	282	1	Let	O	O
281	282	2	us	O	O
281	282	3	take	O	O
281	282	4	it	O	O
281	282	5	link	O	O
281	282	6	by	O	O
281	282	7	link	O	O
281	282	8	.	O	O
282	283	0	There	O	O
282	283	1	is	O	O
282	283	2	,	O	O
282	283	3	on	O	O
282	283	4	the	O	O
282	283	5	face	O	O
282	283	6	of	O	O
282	283	7	it	O	O
282	283	8	,	O	O
282	283	9	something	O	O
282	283	10	unnatural	B-NEG	B-NEG
282	283	11	about	O	O
282	283	12	this	O	O
282	283	13	strange	O	O
282	283	14	and	O	O
282	283	15	sudden	O	O
282	283	16	friendship	O	O
282	283	17	between	O	O
282	283	18	the	O	O
282	283	19	young	O	O
282	283	20	Spaniard	O	O
282	283	21	and	O	O
282	283	22	Scott	O	O
282	283	23	Eccles	O	O
282	283	24	.	O	O
283	284	0	It	O	O
283	284	1	was	O	O
283	284	2	the	O	O
283	284	3	former	O	O
283	284	4	who	O	O
283	284	5	forced	O	O
283	284	6	the	O	O
283	284	7	pace	O	O
283	284	8	.	O	O
284	285	0	He	O	O
284	285	1	called	O	O
284	285	2	upon	O	O
284	285	3	Eccles	O	O
284	285	4	at	O	O
284	285	5	the	O	O
284	285	6	other	O	O
284	285	7	end	O	O
284	285	8	of	O	O
284	285	9	London	O	O
284	285	10	on	O	O
284	285	11	the	O	O
284	285	12	very	O	O
284	285	13	day	O	O
284	285	14	after	O	O
284	285	15	he	O	O
284	285	16	first	O	O
284	285	17	met	O	O
284	285	18	him	O	O
284	285	19	,	O	O
284	285	20	and	O	O
284	285	21	he	O	O
284	285	22	kept	O	O
284	285	23	in	O	O
284	285	24	close	O	O
284	285	25	touch	O	O
284	285	26	with	O	O
284	285	27	him	O	O
284	285	28	until	O	O
284	285	29	he	O	O
284	285	30	got	O	O
284	285	31	him	O	O
284	285	32	down	O	O
284	285	33	to	O	O
284	285	34	Esher	O	O
284	285	35	.	O	O
285	286	0	Now	O	O
285	286	1	,	O	O
285	286	2	what	O	O
285	286	3	did	O	O
285	286	4	he	O	O
285	286	5	want	O	O
285	286	6	with	O	O
285	286	7	Eccles	O	O
285	286	8	?	O	O
286	287	0	What	O	O
286	287	1	could	O	O
286	287	2	Eccles	O	O
286	287	3	supply	O	O
286	287	4	?	O	O
287	288	0	I	O	O
287	288	1	see	O	O
287	288	2	no	B-NEG	B-NEG
287	288	3	charm	O	O
287	288	4	in	O	O
287	288	5	the	O	O
287	288	6	man	O	O
287	288	7	.	O	O
288	289	0	He	O	O
288	289	1	is	O	O
288	289	2	not	B-NEG	B-NEG
288	289	3	particularly	O	O
288	289	4	intelligent	O	O
288	289	5	--	O	O
288	289	6	not	B-NEG	B-NEG
288	289	7	a	O	O
288	289	8	man	O	O
288	289	9	likely	O	O
288	289	10	to	O	O
288	289	11	be	O	O
288	289	12	congenial	O	O
288	289	13	to	O	O
288	289	14	a	O	O
288	289	15	quick-witted	O	O
288	289	16	Latin	O	O
288	289	17	.	O	O
289	290	0	Why	O	O
289	290	1	,	O	O
289	290	2	then	O	O
289	290	3	,	O	O
289	290	4	was	O	O
289	290	5	he	O	O
289	290	6	picked	O	O
289	290	7	out	O	O
289	290	8	from	O	O
289	290	9	all	O	O
289	290	10	the	O	O
289	290	11	other	O	O
289	290	12	people	O	O
289	290	13	whom	O	O
289	290	14	Garcia	O	O
289	290	15	met	O	O
289	290	16	as	O	O
289	290	17	particularly	O	O
289	290	18	suited	O	O
289	290	19	to	O	O
289	290	20	his	O	O
289	290	21	purpose	O	O
289	290	22	?	O	O
290	291	0	Has	O	O
290	291	1	he	O	O
290	291	2	any	O	O
290	291	3	one	O	O
290	291	4	outstanding	O	O
290	291	5	quality	O	O
290	291	6	?	O	O
291	292	0	I	O	O
291	292	1	say	O	O
291	292	2	that	O	O
291	292	3	he	O	O
291	292	4	has	O	O
291	292	5	.	O	O
292	293	0	He	O	O
292	293	1	is	O	O
292	293	2	the	O	O
292	293	3	very	O	O
292	293	4	type	O	O
292	293	5	of	O	O
292	293	6	conventional	O	O
292	293	7	British	O	O
292	293	8	respectability	O	O
292	293	9	,	O	O
292	293	10	and	O	O
292	293	11	the	O	O
292	293	12	very	O	O
292	293	13	man	O	O
292	293	14	as	O	O
292	293	15	a	O	O
292	293	16	witness	O	O
292	293	17	to	O	O
292	293	18	impress	O	O
292	293	19	another	O	O
292	293	20	Briton	O	O
292	293	21	.	O	O
293	294	0	You	O	O
293	294	1	saw	O	O
293	294	2	yourself	O	O
293	294	3	how	O	O
293	294	4	neither	B-NEG	B-NEG
293	294	5	of	O	O
293	294	6	the	O	O
293	294	7	inspectors	O	O
293	294	8	dreamed	O	O
293	294	9	of	O	O
293	294	10	questioning	O	O
293	294	11	his	O	O
293	294	12	statement	O	O
293	294	13	,	O	O
293	294	14	extraordinary	O	O
293	294	15	as	O	O
293	294	16	it	O	O
293	294	17	was	O	O
293	294	18	.	O	O
293	294	19	''	O	O
294	295	0	``	O	O
294	295	1	But	O	O
294	295	2	what	O	O
294	295	3	was	O	O
294	295	4	he	O	O
294	295	5	to	O	O
294	295	6	witness	O	O
294	295	7	?	O	O
294	295	8	''	O	O
295	296	0	``	O	O
295	296	1	Nothing	B-NEG	B-NEG
295	296	2	,	O	O
295	296	3	as	O	O
295	296	4	things	O	O
295	296	5	turned	O	O
295	296	6	out	O	O
295	296	7	,	O	O
295	296	8	but	O	O
295	296	9	everything	O	O
295	296	10	had	O	O
295	296	11	they	O	O
295	296	12	gone	O	O
295	296	13	another	O	O
295	296	14	way	O	O
295	296	15	.	O	O
296	297	0	That	O	O
296	297	1	is	O	O
296	297	2	how	O	O
296	297	3	I	O	O
296	297	4	read	O	O
296	297	5	the	O	O
296	297	6	matter	O	O
296	297	7	.	O	O
296	297	8	''	O	O
297	298	0	``	O	O
297	298	1	I	O	O
297	298	2	see	O	O
297	298	3	,	O	O
297	298	4	he	O	O
297	298	5	might	O	O
297	298	6	have	O	O
297	298	7	proved	O	O
297	298	8	an	O	O
297	298	9	alibi	O	O
297	298	10	.	O	O
297	298	11	''	O	O
298	299	0	``	O	O
298	299	1	Exactly	O	O
298	299	2	,	O	O
298	299	3	my	O	O
298	299	4	dear	O	O
298	299	5	Watson	O	O
298	299	6	;	O	O
298	299	7	he	O	O
298	299	8	might	O	O
298	299	9	have	O	O
298	299	10	proved	O	O
298	299	11	an	O	O
298	299	12	alibi	O	O
298	299	13	.	O	O
299	300	0	We	O	O
299	300	1	will	O	O
299	300	2	suppose	O	O
299	300	3	,	O	O
299	300	4	for	O	O
299	300	5	argument	O	O
299	300	6	's	O	O
299	300	7	sake	O	O
299	300	8	,	O	O
299	300	9	that	O	O
299	300	10	the	O	O
299	300	11	household	O	O
299	300	12	of	O	O
299	300	13	Wisteria	O	O
299	300	14	Lodge	O	O
299	300	15	are	O	O
299	300	16	confederates	O	O
299	300	17	in	O	O
299	300	18	some	O	O
299	300	19	design	O	O
299	300	20	.	O	O
300	301	0	The	O	O
300	301	1	attempt	O	O
300	301	2	,	O	O
300	301	3	whatever	O	O
300	301	4	it	O	O
300	301	5	may	O	O
300	301	6	be	O	O
300	301	7	,	O	O
300	301	8	is	O	O
300	301	9	to	O	O
300	301	10	come	O	O
300	301	11	off	O	O
300	301	12	,	O	O
300	301	13	we	O	O
300	301	14	will	O	O
300	301	15	say	O	O
300	301	16	,	O	O
300	301	17	before	O	O
300	301	18	one	O	O
300	301	19	o'clock	O	O
300	301	20	.	O	O
301	302	0	By	O	O
301	302	1	some	O	O
301	302	2	juggling	O	O
301	302	3	of	O	O
301	302	4	the	O	O
301	302	5	clocks	O	O
301	302	6	it	O	O
301	302	7	is	O	O
301	302	8	quite	O	O
301	302	9	possible	O	O
301	302	10	that	O	O
301	302	11	they	O	O
301	302	12	may	O	O
301	302	13	have	O	O
301	302	14	got	O	O
301	302	15	Scott	O	O
301	302	16	Eccles	O	O
301	302	17	to	O	O
301	302	18	bed	O	O
301	302	19	earlier	O	O
301	302	20	than	O	O
301	302	21	he	O	O
301	302	22	thought	O	O
301	302	23	,	O	O
301	302	24	but	O	O
301	302	25	in	O	O
301	302	26	any	O	O
301	302	27	case	O	O
301	302	28	it	O	O
301	302	29	is	O	O
301	302	30	likely	O	O
301	302	31	that	O	O
301	302	32	when	O	O
301	302	33	Garcia	O	O
301	302	34	went	O	O
301	302	35	out	O	O
301	302	36	of	O	O
301	302	37	his	O	O
301	302	38	way	O	O
301	302	39	to	O	O
301	302	40	tell	O	O
301	302	41	him	O	O
301	302	42	that	O	O
301	302	43	it	O	O
301	302	44	was	O	O
301	302	45	one	O	O
301	302	46	it	O	O
301	302	47	was	O	O
301	302	48	really	O	O
301	302	49	not	B-NEG	B-NEG
301	302	50	more	O	O
301	302	51	than	O	O
301	302	52	twelve	O	O
301	302	53	.	O	O
302	303	0	If	O	O
302	303	1	Garcia	O	O
302	303	2	could	O	O
302	303	3	do	O	O
302	303	4	whatever	O	O
302	303	5	he	O	O
302	303	6	had	O	O
302	303	7	to	O	O
302	303	8	do	O	O
302	303	9	and	O	O
302	303	10	be	O	O
302	303	11	back	O	O
302	303	12	by	O	O
302	303	13	the	O	O
302	303	14	hour	O	O
302	303	15	mentioned	O	O
302	303	16	he	O	O
302	303	17	had	O	O
302	303	18	evidently	O	O
302	303	19	a	O	O
302	303	20	powerful	O	O
302	303	21	reply	O	O
302	303	22	to	O	O
302	303	23	any	O	O
302	303	24	accusation	O	O
302	303	25	.	O	O
303	304	0	Here	O	O
303	304	1	was	O	O
303	304	2	this	O	O
303	304	3	irreproachable	B-NEG	B-NEG
303	304	4	Englishman	O	O
303	304	5	ready	O	O
303	304	6	to	O	O
303	304	7	swear	O	O
303	304	8	in	O	O
303	304	9	any	O	O
303	304	10	court	O	O
303	304	11	of	O	O
303	304	12	law	O	O
303	304	13	that	O	O
303	304	14	the	O	O
303	304	15	accused	O	O
303	304	16	was	O	O
303	304	17	in	O	O
303	304	18	the	O	O
303	304	19	house	O	O
303	304	20	all	O	O
303	304	21	the	O	O
303	304	22	time	O	O
303	304	23	.	O	O
304	305	0	It	O	O
304	305	1	was	O	O
304	305	2	an	O	O
304	305	3	insurance	O	O
304	305	4	against	O	O
304	305	5	the	O	O
304	305	6	worst	O	O
304	305	7	.	O	O
304	305	8	''	O	O
305	306	0	``	O	O
305	306	1	Yes	O	O
305	306	2	,	O	O
305	306	3	yes	O	O
305	306	4	,	O	O
305	306	5	I	O	O
305	306	6	see	O	O
305	306	7	that	O	O
305	306	8	.	O	O
306	307	0	But	O	O
306	307	1	how	O	O
306	307	2	about	O	O
306	307	3	the	O	O
306	307	4	disappearance	O	O
306	307	5	of	O	O
306	307	6	the	O	O
306	307	7	others	O	O
306	307	8	?	O	O
306	307	9	''	O	O
307	308	0	``	O	O
307	308	1	I	O	O
307	308	2	have	O	O
307	308	3	not	B-NEG	B-NEG
307	308	4	all	O	O
307	308	5	my	O	O
307	308	6	facts	O	O
307	308	7	yet	O	O
307	308	8	,	O	O
307	308	9	but	O	O
307	308	10	I	O	O
307	308	11	do	O	O
307	308	12	not	B-NEG	B-NEG
307	308	13	think	O	O
307	308	14	there	O	O
307	308	15	are	O	O
307	308	16	any	O	O
307	308	17	insuperable	O	O
307	308	18	difficulties	O	O
307	308	19	.	O	O
308	309	0	Still	O	O
308	309	1	,	O	O
308	309	2	it	O	O
308	309	3	is	O	O
308	309	4	an	O	O
308	309	5	error	O	O
308	309	6	to	O	O
308	309	7	argue	O	O
308	309	8	in	O	O
308	309	9	front	O	O
308	309	10	of	O	O
308	309	11	your	O	O
308	309	12	data	O	O
308	309	13	.	O	O
309	310	0	You	O	O
309	310	1	find	O	O
309	310	2	yourself	O	O
309	310	3	insensibly	B-NEG	B-NEG
309	310	4	twisting	O	O
309	310	5	them	O	O
309	310	6	round	O	O
309	310	7	to	O	O
309	310	8	fit	O	O
309	310	9	your	O	O
309	310	10	theories	O	O
309	310	11	.	O	O
309	310	12	''	O	O
310	311	0	``	O	O
310	311	1	And	O	O
310	311	2	the	O	O
310	311	3	message	O	O
310	311	4	?	O	O
310	311	5	''	O	O
311	312	0	``	O	O
